Issue_Key,Title,Link,Labels,Project_ID,Project_Key,Project_Name,Status,Resolution,GitHub_Project_Link,Match_in_Title_or_Comments
FLEX-16385,Runtime error when deleting items from UI,https://issues.apache.org/jira/browse/FLEX-16385,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-16478,mx.effects.Tween - Need Stable Seek Behavior,https://issues.apache.org/jira/browse/FLEX-16478,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-17071,Some member variables (including x and y) show icon indicating they are not public,https://issues.apache.org/jira/browse/FLEX-17071,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-17219,mx.effects.FxWipe - FxWipe Does Not Raise AnimationStart,https://issues.apache.org/jira/browse/FLEX-17219,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-17287,NPE in compiler,https://issues.apache.org/jira/browse/FLEX-17287,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-17571,Incremental compile fails due to dependent SWC files being locked and thus cannot be regenerated.,https://issues.apache.org/jira/browse/FLEX-17571,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-17741,TextArea doesnt render focus rect correct after adding or removing VScrollBars,https://issues.apache.org/jira/browse/FLEX-17741,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-18059,States should support a destruction policy.,https://issues.apache.org/jira/browse/FLEX-18059,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-18060,Preloader progress bar fails to render first frame when heavy app content is loaded.,https://issues.apache.org/jira/browse/FLEX-18060,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-18454,"[HTML Wrapper]: Change overflow rule on main container in HTML wrapper to ""auto""",https://issues.apache.org/jira/browse/FLEX-18454,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-18650,Automotion issue in Accordion and ViewStack,https://issues.apache.org/jira/browse/FLEX-18650,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-18652,ChannelSet login function ignores charset parameter,https://issues.apache.org/jira/browse/FLEX-18652,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-18731,Incremental compiler sometimes seems to emit bad linkage,https://issues.apache.org/jira/browse/FLEX-18731,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-1886,[customer] DG incorrectly focuses hScrollbar,https://issues.apache.org/jira/browse/FLEX-1886,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-1910,[customer] Parent window becomes available after close grandchild Popup,https://issues.apache.org/jira/browse/FLEX-1910,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-19192,Odd shapes on stage when loading/reloading a Flex Gumbo app,https://issues.apache.org/jira/browse/FLEX-19192,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-19304,Group 'mouseOpaque' logic has potential to cause rendering issues.,https://issues.apache.org/jira/browse/FLEX-19304,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-19385,java.lang.NullPointerException at flex2.tools.PreLink.locateStyleDefaults(PreLink.java:129) when setting file with error as default application,https://issues.apache.org/jira/browse/FLEX-19385,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-19429,Inconsistent scroller behavior with a bunch of blank links in a Spark TextArea,https://issues.apache.org/jira/browse/FLEX-19429,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-19466,SwcCache seems to get mixed up; SkinParts of SkinnableComponent base class sometimes not resolving.,https://issues.apache.org/jira/browse/FLEX-19466,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-19505,SwcCache seems to get mixed up; Implicit coercion of a value of type flash.desktop:Clipboard to an unrelated type flash.desktop:Clipboard.,https://issues.apache.org/jira/browse/FLEX-19505,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-1978,Window is difficult to move after Apollo Application window snaps,https://issues.apache.org/jira/browse/FLEX-1978,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-19808,Inconsistent text rendering after effects,https://issues.apache.org/jira/browse/FLEX-19808,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-19812,Sometimes the compiler doesn't create CSSStyleDeclarations for the selectors in defaults.css,https://issues.apache.org/jira/browse/FLEX-19812,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-19940,DataGrid scrolls more than 1 page even if you click scroll-bar-area (=the area in the scrollbar's thumb movable),https://issues.apache.org/jira/browse/FLEX-19940,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-19941,AnimateFilter does not allow a filter to persist once animation is complete.,https://issues.apache.org/jira/browse/FLEX-19941,,12313521,FLEX,Apache Flex,Resolved,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-20022,Multiple SWFLoaders fail to load with shared RSL,https://issues.apache.org/jira/browse/FLEX-20022,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-2018,Clicking the bottom border of the date on DateChooser gets error,https://issues.apache.org/jira/browse/FLEX-2018,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-20198,Validate required states and parts when HostComponent is present.,https://issues.apache.org/jira/browse/FLEX-20198,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-2028,[X-Domain RSL] Failover on unsigned RSLs can cause timing issues,https://issues.apache.org/jira/browse/FLEX-2028,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-2034,When starting the Apache server for the first time you get an error referring to Launch4j,https://issues.apache.org/jira/browse/FLEX-2034,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-20462,Embedded Fonts in DataGridHeader are cut off on right border,https://issues.apache.org/jira/browse/FLEX-20462,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-20473,CLONE - Compiler is using huge amounts of memory and asserting while compiling framework code,https://issues.apache.org/jira/browse/FLEX-20473,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-20533,UPDATE_COMPLETE is called twice for spark TextArea,https://issues.apache.org/jira/browse/FLEX-20533,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-21073,[GUMBO_PRIORITY] Exception on building/compiling flex project,https://issues.apache.org/jira/browse/FLEX-21073,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-21084,spark.effects.Fade - Fade Works Poorly With Pop-Up Anchor,https://issues.apache.org/jira/browse/FLEX-21084,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-21486,SkinPart mechanism still not always working correctly for custom subclasses,https://issues.apache.org/jira/browse/FLEX-21486,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-21568,RichEditableText.updateDisplayList needs to be prepared for a null hostFormat,https://issues.apache.org/jira/browse/FLEX-21568,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-21660,Slow down in datagrid sort test,https://issues.apache.org/jira/browse/FLEX-21660,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-21696,[Flash Player] Jaws 10 / 11: Interaction with scrollable content crashes Flash Player / Browser,https://issues.apache.org/jira/browse/FLEX-21696,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-21718,Spark Label throws RTE when maxDisplayedLines == 1 and height set,https://issues.apache.org/jira/browse/FLEX-21718,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-22264,[OSMF] Spark VideoPlayer control doesnt update correctly when setting loop=true on an RTMP stream,https://issues.apache.org/jira/browse/FLEX-22264,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-22342,DateChooser with Halo theme no longer displaying styles,https://issues.apache.org/jira/browse/FLEX-22342,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-22351,"RTE in VideoPlayer with muted=""true""",https://issues.apache.org/jira/browse/FLEX-22351,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-2236,"for the tile ""ddd"" duplicates are forming even though dragMoveEnabled is true.",https://issues.apache.org/jira/browse/FLEX-2236,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-22400,CLONE -Intermittent but easily reproducible internal compiler error in simple mxml project when you save before previous compile is done,https://issues.apache.org/jira/browse/FLEX-22400,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Title
FLEX-22415,Compiler API no longer calls logger with files being compiled.,https://issues.apache.org/jira/browse/FLEX-22415,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-22741,DownloadProgressBar sometimes slips its download-phase filling backwards slightly - should only progress forwards,https://issues.apache.org/jira/browse/FLEX-22741,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-2278,Multiple selection behavior in list is inconsistent,https://issues.apache.org/jira/browse/FLEX-2278,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-22869,Occasionally get an odd Namespace Error,https://issues.apache.org/jira/browse/FLEX-22869,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-2293,RTE in RadioButton in Flex Builder duirng undo operation,https://issues.apache.org/jira/browse/FLEX-2293,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-23254,flex 4 beta 2 windowedapplication mousedownhandler throws null object error,https://issues.apache.org/jira/browse/FLEX-23254,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-23426,Error #2004 when displaying tooltip in popup on FP 10.1,https://issues.apache.org/jira/browse/FLEX-23426,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-23513,Null Pointer in update display list of scroll bar.,https://issues.apache.org/jira/browse/FLEX-23513,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-23995,[TLF 2636875] RTE in TLF,https://issues.apache.org/jira/browse/FLEX-23995,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-24082,Application invalidated infinitely in some cases with ScrollBarBase and TrackBase,https://issues.apache.org/jira/browse/FLEX-24082,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-24219,RTE when displaying Spark Images in Spark List using caching,https://issues.apache.org/jira/browse/FLEX-24219,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-24470,RichText does not uses embedded fonts,https://issues.apache.org/jira/browse/FLEX-24470,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-24490,Intermittent RTE during transitions: ArgumentError: Error #2015: Invalid BitmapData.,https://issues.apache.org/jira/browse/FLEX-24490,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Title
FLEX-24563,Sometimes the application no longer responds to mouse events,https://issues.apache.org/jira/browse/FLEX-24563,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-24640,The scroll position sometimes jumps to a non-zero value when contentSize<= size,https://issues.apache.org/jira/browse/FLEX-24640,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-24735,Spark DataGrid GridColumn tooltips dont always disappear after rolling out of column header bar,https://issues.apache.org/jira/browse/FLEX-24735,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-24874,actionbar skin: sometimes the divider doesn't adjust well to the content,https://issues.apache.org/jira/browse/FLEX-24874,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-2494,AS3: ComboBox's dropDown list closes when mouse is over dropDown area and selection is not possible,https://issues.apache.org/jira/browse/FLEX-2494,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-25137,iconWidth and iconHeight is not correct sometimes when itemRenderer is recycled,https://issues.apache.org/jira/browse/FLEX-25137,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-25280,Bad type coercion error on incremental compiles,https://issues.apache.org/jira/browse/FLEX-25280,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-25333,[button icon] Spark Button label shifts slightly when toggling the Boolean emphasized property when icon is set,https://issues.apache.org/jira/browse/FLEX-25333,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
FLEX-25362,Spark DataGrid doesnt always show all sides of caret,https://issues.apache.org/jira/browse/FLEX-25362,,12313521,FLEX,Apache Flex,Closed,Fixed,https://github.com/apache/apache flex,Comments/Description
